title,current price,full day fee,fluctuation rate,face value,market cap,number of listed shares,foreigner ratio,trading volume,PER,ROE
ACE 미국30년국채선물레버리지(합성 H),"9,020",230,-2.49%,0,"1,500",135,0.00,"354,674",N/A,N/A
KODEX 기계장비,"6,895",35,-0.51%,0,"1,960",135,0.00,"64,909",N/A,N/A
KBSTAR 중국MSCI China(H),"8,670",85,-0.97%,0,"1,550",134,0.00,"3,620",N/A,N/A
KBSTAR 헬스케어채권혼합,"11,155",80,-0.71%,0,"1,200",134,0.00,"13,551",N/A,N/A
KODEX 최소변동성,"11,130",25,+0.23%,0,"1,200",134,0.00,8,N/A,N/A
티와이홀딩스우,"10,590",320,-2.93%,500,"1,255",133,0.45,"4,540",6.04,N/A
ACE 엔비디아채권혼합블룸버그,"12,085",40,+0.33%,0,"1,100",133,0.00,"9,746",N/A,N/A
KODEX 미국S&P500산업재(합성),"23,120",310,+1.36%,0,574,133,0.00,134,N/A,N/A
KB S&P 레버리지 WTI원유 선물 ETN(H),"13,250",460,-3.36%,0,"1,000",132,0.00,"9,220",N/A,N/A
TIGER 200 금융,"6,245",5,+0.08%,0,"2,120",132,0.00,"9,070",N/A,N/A
메리츠 블룸버그 레버리지 WTI선물 ETN(H),"13,215",525,-3.82%,0,"1,000",132,0.00,"3,504",N/A,N/A
KB 레버리지 KOSPI 200 선물 ETN,"26,360",125,-0.47%,0,500,132,0.00,"8,089",N/A,N/A
KODEX KRX300레버리지,"13,150",25,-0.19%,0,"1,000",132,0.00,426,N/A,N/A
KODEX 3대농산물선물(H),"12,475",255,+2.09%,0,"1,050",131,0.00,"8,092",N/A,N/A
TRUE 레버리지 유로스탁스50 ETN(H) B,"13,070",135,-1.02%,0,"1,000",131,0.00,25,N/A,N/A
BNK 주주가치액티브,"11,845",80,-0.67%,0,"1,100",130,0.00,"1,103",N/A,N/A
KBSTAR 국채선물10년인버스,"53,205",200,+0.38%,0,244,130,0.00,15,N/A,N/A
삼성 레버리지 항셍테크 ETN(H),"2,160",30,-1.37%,0,"6,000",130,0.00,"67,533",N/A,N/A
KODEX 운송,"4,945",15,+0.30%,0,"2,600",129,0.00,"12,642",N/A,N/A
메리츠 인버스 국채30년 ETN,"12,705",70,+0.55%,0,"1,000",127,0.00,2,N/A,N/A
KODEX 200exTOP,"11,545",0,0.00%,0,"1,100",127,0.00,0,N/A,N/A
TIGER LG그룹+펀더멘털,"9,875",25,+0.25%,0,"1,280",126,0.00,"12,761",N/A,N/A
대신 S&P 인버스 WTI원유 선물 ETN,"12,635",330,+2.68%,0,"1,000",126,0.00,99,N/A,N/A
SOL 미국배당다우존스(H),"10,510",30,+0.29%,0,"1,200",126,0.00,"388,586",N/A,N/A
신한 FnGuide 메타버스 ETN,"6,295",65,-1.02%,0,"2,000",126,0.00,17,N/A,N/A
ACE 골드선물 레버리지(합성 H),"17,975",385,-2.10%,0,700,126,0.00,"4,351",N/A,N/A
삼성 인버스 2X 구리 선물 ETN(H),"2,515",50,+2.03%,0,"5,000",126,0.00,"20,167",N/A,N/A
태양금속우,"3,800",100,-2.56%,500,"3,300",125,0.04,"32,730",-237.50,N/A
TRUE 금 선물 ETN,"12,540",25,-0.20%,0,"1,000",125,0.00,8,N/A,N/A
HANARO 글로벌탄소배출권선물ICE(합성),"12,500",115,-0.91%,0,"1,000",125,0.00,"14,078",N/A,N/A
신한 USD K200 선물 바이셀 ETN,"6,245",0,0.00%,0,"2,000",125,0.00,0,N/A,N/A
메리츠 인버스 2X 미국채30년 ETN(H),"12,460",340,+2.81%,0,"1,000",125,0.00,1,N/A,N/A
VITA MZ소비액티브,"8,030",15,+0.19%,0,"1,550",124,0.00,737,N/A,N/A
ACE 글로벌메타버스테크액티브,"7,320",60,+0.83%,0,"1,700",124,0.00,"1,193",N/A,N/A
신한 인버스 옥수수 선물 ETN(H),"6,215",100,-1.58%,0,"2,000",124,0.00,473,N/A,N/A
KOSEF 고배당,"9,185",45,+0.49%,0,"1,350",124,0.00,"13,824",N/A,N/A
미래에셋 인버스 2X 옥수수 선물 ETN,"12,385",355,-2.79%,0,"1,000",124,0.00,"4,132",N/A,N/A
에셋플러스 코리아대장장이액티브,"11,230",165,-1.45%,0,"1,100",124,0.00,"2,071",N/A,N/A
메리츠 인버스 2X 대표 농산물 선물 ETN(H),"12,305",535,-4.17%,0,"1,000",123,0.00,"1,439",N/A,N/A
KBSTAR 삼성그룹Top3채권혼합블룸버그,"10,245",5,-0.05%,0,"1,200",123,0.00,"6,430",N/A,N/A
삼성 인버스 HSCEI ETN(H),"12,275",0,0.00%,0,"1,000",123,0.00,0,N/A,N/A
신한 인버스 금 선물 ETN(H),"6,095",45,+0.74%,0,"2,000",122,0.00,731,N/A,N/A
KODEX MSCI KOREA ESG유니버설,"10,145",20,-0.20%,0,"1,200",122,0.00,7,N/A,N/A
ARIRANG 고배당주채권혼합,"11,055",20,-0.18%,0,"1,100",122,0.00,"2,399",N/A,N/A
TIGER 배당성장,"16,860",10,-0.06%,0,720,121,0.00,653,N/A,N/A
KODEX 미국ETF산업Top10 Indxx,"11,480",100,+0.88%,0,"1,050",121,0.00,"2,756",N/A,N/A
삼성 인버스 2X HSCEI ETN(H),"12,045",35,+0.29%,0,"1,000",120,0.00,1,N/A,N/A
HANARO KOFR금리액티브(합성),"100,365",25,+0.02%,0,120,120,0.00,23,N/A,N/A
KOSEF 미국S&P500,"10,940",100,+0.92%,0,"1,100",120,0.00,166,N/A,N/A
JW중외제약2우B,"58,300","1,500",-2.51%,"2,500",206,120,0.12,29,44.30,N/A
TRUE 인버스 베트남 VN30 선물 ETN(H),"11,945",45,+0.38%,0,"1,000",119,0.00,5,N/A,N/A
신한 인버스 콩 선물 ETN(H),"5,930",90,-1.50%,0,"2,000",119,0.00,"1,000",N/A,N/A
메리츠 인버스 미국채10년 ETN(H),"11,855",90,+0.76%,0,"1,000",119,0.00,22,N/A,N/A
ACE 일본TOPIX레버리지(H),"23,695",285,+1.22%,0,500,118,0.00,308,N/A,N/A
미래에셋 천연가스 선물 ETN(H),"2,960",95,+3.32%,0,"4,000",118,0.00,"400,954",N/A,N/A
KODEX Fn K-뉴딜디지털플러스,"9,855",130,-1.30%,0,"1,200",118,0.00,"11,966",N/A,N/A
메리츠 대표 농산물 선물 ETN(H),"11,800",270,+2.34%,0,"1,000",118,0.00,112,N/A,N/A
TIMEFOLIO Korea플러스배당액티브,"10,535",55,+0.52%,0,"1,120",118,0.00,"2,804",N/A,N/A
TRUE 인버스 플래티넘 선물 ETN,"11,775",30,-0.25%,0,"1,000",118,0.00,13,N/A,N/A
ARIRANG S&P글로벌인프라,"14,625",65,+0.45%,0,800,117,0.00,128,N/A,N/A
TRUE S&P500 양매도 4% OTM ETN(H),"11,700",5,-0.04%,0,"1,000",117,0.00,2,N/A,N/A
KODEX 구리선물(H),"7,285",110,-1.49%,0,"1,600",117,0.00,"11,051",N/A,N/A
미래에셋 FnGuide 부산엑스포 추가수익 ETN,"11,645",0,0.00%,0,"1,000",116,0.00,0,N/A,N/A
대신 인버스 밀 선물 ETN(H),"11,625",460,-3.81%,0,"1,000",116,0.00,"1,036",N/A,N/A
신한 달러인덱스 선물 ETN(H),"11,620",55,+0.48%,0,"1,000",116,0.00,10,N/A,N/A
대덕1우,"9,530",320,-3.25%,500,"1,212",116,0.01,"4,735",17.36,N/A
KB S&P 유럽탄소배출권 선물 ETN(H),"11,475",0,0.00%,0,"1,000",115,0.00,0,N/A,N/A
HANARO Fn K-반도체,"8,195",90,-1.09%,0,"1,400",115,0.00,"12,383",N/A,N/A
메리츠 인버스 미국채30년 ETN(H),"11,465",175,+1.55%,0,"1,000",115,0.00,2,N/A,N/A
삼성 인버스 항셍테크 ETN(H),"11,425",45,-0.39%,0,"1,000",114,0.00,5,N/A,N/A
KODEX 미국클린에너지나스닥,"8,785",225,+2.63%,0,"1,300",114,1.53,"12,369",N/A,N/A
ACE 멕시코MSCI(합성),"14,250",50,+0.35%,0,800,114,0.00,602,N/A,N/A
삼성 KRX 2차전지 K-뉴딜 ETN,"11,275",95,+0.85%,0,"1,000",113,0.00,"2,392",N/A,N/A
파워 코스피100,"25,575",360,-1.39%,0,440,113,0.00,493,N/A,N/A
KB 인버스 2X 항셍테크 선물 ETN,"11,235",140,+1.26%,0,"1,000",112,0.00,"7,186",N/A,N/A
TIGER KRX300,"16,025",0,0.00%,0,700,112,0.00,0,N/A,N/A
SOL 차이나육성산업액티브(합성),"8,620",75,-0.86%,0,"1,300",112,0.00,"3,485",N/A,N/A
삼성 인버스 코스피 200 선물 ETN,"11,205",10,-0.09%,0,"1,000",112,0.00,2,N/A,N/A
TRUE 유로스탁스50 양매도 5% OTM ETN(H),"11,180",40,+0.36%,0,"1,000",112,0.00,33,N/A,N/A
KB 레버리지 금 선물 ETN(H),"22,350",285,-1.26%,0,500,112,0.00,919,N/A,N/A
SOL KRX300,"15,960",20,-0.13%,0,700,112,0.00,121,N/A,N/A
ARIRANG 우량회사채50 1년,"111,595",5,0.00%,0,100,112,0.00,405,N/A,N/A
TRUE 인버스 은 선물 ETN,"11,125",0,0.00%,0,"1,000",111,0.00,0,N/A,N/A
메리츠 레버리지 국채5년 ETN,"11,085",5,-0.05%,0,"1,000",111,0.00,3,N/A,N/A
TIGER 한중전기차(합성),"11,650",35,+0.30%,0,950,111,0.00,776,N/A,N/A
하나 인버스 2X 옥수수 선물 ETN(H),"11,035",390,-3.41%,0,"1,000",110,0.00,23,N/A,N/A
넥센우,"3,065",35,-1.13%,500,"3,601",110,13.65,"3,654",10.02,N/A
미래에셋 인도네시아 Top5 ETN,"11,025",90,+0.82%,0,"1,000",110,0.00,147,N/A,N/A
TIGER 일본TOPIX(합성 H),"17,215",55,+0.32%,0,640,110,0.00,75,N/A,N/A
성신양회우,"14,970",90,+0.60%,"5,000",736,110,3.31,"168,484",-14.23,N/A
신한 인버스 2X 미국달러 선물 ETN,"5,485",60,-1.08%,0,"2,000",110,0.00,190,N/A,N/A
KODEX KTOP30,"18,275",45,-0.25%,0,600,110,0.00,590,N/A,N/A
DB하이텍1우,"97,200","2,300",-2.31%,"5,000",112,109,1.10,623,7.74,N/A
KODEX 200동일가중,"10,915",5,-0.05%,0,"1,000",109,0.00,84,N/A,N/A
메리츠 인버스 2X 국채10년 ETN,"10,910",65,+0.60%,0,"1,000",109,0.00,7,N/A,N/A
메리츠 금 선물 ETN(H),"10,895",0,0.00%,0,"1,000",109,0.00,0,N/A,N/A
삼성 금 선물 ETN(H),"10,895",100,-0.91%,0,"1,000",109,0.00,22,N/A,N/A
신한 인버스 구리 선물 ETN(H),"5,430",50,+0.93%,0,"2,000",109,0.00,118,N/A,N/A
QV iSelect-WG 그린에너지 ESG ETN,"10,850",0,0.00%,0,"1,000",108,0.00,0,N/A,N/A
TRUE 레버리지 베트남 VN30 선물 ETN(H),"10,825",15,-0.14%,0,"1,000",108,0.00,"1,486",N/A,N/A
QV US 500 월간레버리지 ETN(H),"21,620",0,0.00%,0,500,108,0.00,0,N/A,N/A
KB KRX ESG Eco ETN,"10,800",0,0.00%,0,"1,000",108,0.00,2,N/A,N/A
TRUE FnGuide IoT ETN,"10,795",75,+0.70%,0,"1,000",108,0.00,2,N/A,N/A
대신 2X 철광석 선물 ETN(H),"10,795",495,+4.81%,0,"1,000",108,0.00,"1,564",N/A,N/A
KODEX 미국S&P500금융,"10,780",160,+1.51%,0,"1,000",108,0.00,"142,789",N/A,N/A
KBSTAR 국채선물5년추종,"48,535",75,+0.15%,0,222,108,0.00,2,N/A,N/A
TRUE 인버스 금 선물 ETN,"10,755",0,0.00%,0,"1,000",108,0.00,0,N/A,N/A
KODEX 미국S&P500헬스케어,"10,710",45,+0.42%,0,"1,000",107,0.00,"11,698",N/A,N/A
TRUE 인버스 HSCEI ETN(H) B,"10,710",50,-0.46%,0,"1,000",107,0.00,10,N/A,N/A
TRUE 은 선물 ETN,"10,695",25,-0.23%,0,"1,000",107,0.00,7,N/A,N/A
KTOP 코스피50,"23,750",25,-0.11%,0,450,107,0.00,951,N/A,N/A
메리츠 인버스 국채10년 ETN,"10,650",35,+0.33%,0,"1,000",106,0.00,56,N/A,N/A
신한 인버스 Russell 2000 ETN,"10,645",0,0.00%,0,"1,000",106,0.00,0,N/A,N/A
메리츠 국채5년 ETN,"10,635",0,0.00%,0,"1,000",106,0.00,0,N/A,N/A
ACE 원자력테마딥서치,"11,800",345,-2.84%,0,900,106,0.05,"22,443",N/A,N/A
TRUE 구리 선물 ETN,"10,600",30,-0.28%,0,"1,000",106,0.00,20,N/A,N/A
삼성 인버스 2X 은 선물 ETN(H),"1,060",30,+2.91%,0,"10,000",106,0.10,"145,483",N/A,N/A
삼양사우,"28,600",250,-0.87%,"5,000",370,106,6.36,767,4.43,N/A
메리츠 레버리지 국채3년 ETN,"10,570",0,0.00%,0,"1,000",106,0.00,3,N/A,N/A
KODEX 미국S&P500필수소비재,"10,555",105,+1.00%,0,"1,000",106,0.00,"185,884",N/A,N/A
KBSTAR KRX300,"16,225",15,-0.09%,0,650,105,0.00,186,N/A,N/A
KOSEF 물가채KIS,"105,380",60,-0.06%,0,100,105,0.00,171,N/A,N/A
KODEX 미국S&P500경기소비재,"10,495",30,+0.29%,0,"1,000",105,0.00,"27,931",N/A,N/A
QV S&P500 버퍼10% 3월 ETN(H),"10,455",0,0.00%,0,"1,000",105,0.00,0,N/A,N/A
KBSTAR 미국고정배당우선증권ICE TR,"9,955",50,+0.50%,0,"1,050",105,0.00,"1,090",N/A,N/A
KB 레버리지 KRX 2차전지 K-뉴딜 ETN,"10,420",275,+2.71%,0,"1,000",104,0.00,"6,618",N/A,N/A
QV S&P500 버퍼10% 6월 ETN(H),"10,385",0,0.00%,0,"1,000",104,0.00,0,N/A,N/A
JW중외제약우,"30,950",550,-1.75%,"2,500",335,104,0.02,401,23.52,N/A
메리츠 국채3년 ETN,"10,375",0,0.00%,0,"1,000",104,0.00,0,N/A,N/A
KODEX 미국나스닥100선물인버스(H),"11,510",15,+0.13%,0,900,104,2.29,"92,533",N/A,N/A
메리츠 3X 레버리지 국채5년 ETN,"20,605",75,-0.36%,0,500,103,0.00,5,N/A,N/A
ACE 싱가포르리츠,"12,875",30,-0.23%,0,800,103,0.02,"3,399",N/A,N/A
삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,"10,290",185,+1.83%,0,"1,000",103,0.00,"26,473",N/A,N/A
QV S&P500 버퍼10% 12월 ETN(H),"10,280",0,0.00%,0,"1,000",103,0.00,0,N/A,N/A
메리츠 3X 레버리지 국채3년 ETN,"20,520",35,-0.17%,0,500,103,0.00,53,N/A,N/A
하나 iSelect-WG 탄소중립 ESG ETN,"10,220",0,0.00%,0,"1,000",102,0.00,0,N/A,N/A
KODEX 일본TOPIX100,"17,005",55,+0.32%,0,600,102,0.00,407,N/A,N/A
미래에셋 인도네시아 금속&에너지 Top5 ETN,"10,200",25,+0.25%,0,"1,000",102,0.00,4,N/A,N/A
메리츠 3X 레버리지 국채10년 ETN,"20,365",100,-0.49%,0,500,102,0.00,"1,152",N/A,N/A
에셋플러스 글로벌대장장이액티브,"10,825",70,+0.65%,0,940,102,0.00,64,N/A,N/A
SK증권우,"2,600",100,-3.70%,500,"3,913",102,0.39,"27,527",130.00,N/A
SOL 24-06 국고채액티브,"101,695",40,+0.04%,0,100,102,0.00,248,N/A,N/A
TIGER 글로벌사이버보안INDXX,"9,400",50,+0.53%,0,"1,080",102,5.54,"1,523",N/A,N/A
삼성 인버스 구리 선물 ETN(H),"10,120",155,+1.56%,0,"1,000",101,0.00,120,N/A,N/A
ARIRANG 200선물인버스2X,"5,315",35,+0.66%,0,"1,900",101,0.51,"16,756",N/A,N/A
HANARO 탄소효율그린뉴딜,"8,390",35,-0.42%,0,"1,200",101,0.00,695,N/A,N/A
메리츠 은 선물 ETN(H),"10,065",175,-1.71%,0,"1,000",101,0.00,150,N/A,N/A
TIGER 한중반도체(합성),"11,835",175,-1.46%,0,850,101,0.00,108,N/A,N/A
삼성 은 선물 ETN(H),"10,035",100,-0.99%,0,"1,000",100,0.00,2,N/A,N/A
메리츠 인버스 구리 선물 ETN(H),"10,000",0,0.00%,0,"1,000",100,0.00,0,N/A,N/A
마이다스 KoreaStock액티브,"19,005",75,-0.39%,0,525,100,0.00,20,N/A,N/A
TRUE 플래티넘 선물 ETN,"9,970",110,+1.12%,0,"1,000",100,0.00,63,N/A,N/A
대신 S&P500 VIX S/T 선물 ETN,"9,930",160,-1.59%,0,"1,000",99,0.00,"6,760",N/A,N/A
SOL 유럽탄소배출권선물S&P(H),"14,170",180,-1.25%,0,700,99,0.00,"2,092",N/A,N/A
메리츠 인버스 3X 국채3년 ETN,"19,710",10,+0.05%,0,500,99,0.00,2,N/A,N/A
하나 코스닥150 선물 ETN,"9,830",135,+1.39%,0,"1,000",98,0.00,2,N/A,N/A
KODEX 혁신기술테마액티브,"12,260",0,0.00%,0,800,98,0.00,"3,933",N/A,N/A
TRUE 블룸버그 인도네시아 대표원자재 ETN,"9,800",0,0.00%,0,"1,000",98,0.00,2,N/A,N/A
KOSEF 미국달러선물인버스,"8,990",60,-0.66%,0,"1,090",98,0.00,"1,874",N/A,N/A
메리츠 인버스 3X 국채5년 ETN,"19,540",25,+0.13%,0,500,98,0.00,2,N/A,N/A
KOSEF 국고채10년레버리지,"108,420",365,-0.34%,0,90,98,0.00,278,N/A,N/A
KODEX MSCI Korea,"16,225",0,0.00%,0,600,97,0.00,9,N/A,N/A
TIGER 유로스탁스레버리지(합성 H),"9,730",105,-1.07%,0,"1,000",97,0.00,865,N/A,N/A
TRUE 인버스 2X S&P500 선물 ETN(H),"1,940",5,-0.26%,0,"5,000",97,0.00,"2,066",N/A,N/A
메리츠 인버스 3X 국채10년 ETN,"19,350",65,+0.34%,0,500,97,0.00,122,N/A,N/A
KODEX TDF2030액티브,"10,745",0,0.00%,0,900,97,0.00,"2,630",N/A,N/A
메리츠 인버스 국채5년 ETN,"9,665",10,+0.10%,0,"1,000",97,0.00,2,N/A,N/A
메리츠 인버스 2X 국채3년 ETN,"9,650",0,0.00%,0,"1,000",96,0.00,0,N/A,N/A
TIGER 200커버드콜ATM,"8,765",15,-0.17%,0,"1,100",96,0.00,"11,701",N/A,N/A
삼성 인버스 나스닥 100 ETN(H),"9,640",25,+0.26%,0,"1,000",96,0.00,4,N/A,N/A
KOSEF KRX100,"5,350",20,-0.37%,0,"1,800",96,0.00,580,N/A,N/A
KB 인버스 2X S&P 500 선물 ETN,"9,620",25,+0.26%,0,"1,000",96,0.00,556,N/A,N/A
TRUE 코스닥 150 ETN,"9,615",10,+0.10%,0,"1,000",96,0.00,2,N/A,N/A
메리츠 구리 선물 ETN(H),"9,575",0,0.00%,0,"1,000",96,0.00,0,N/A,N/A
삼성 구리 선물 ETN(H),"9,555",0,0.00%,0,"1,000",96,0.00,0,N/A,N/A
ARIRANG KRX300,"15,905",85,-0.53%,0,600,95,0.00,589,N/A,N/A
TRUE 블룸버그 WTI원유 선물 ETN,"9,535",95,-0.99%,0,"1,000",95,0.00,2,N/A,N/A
신한 레버리지 Russell 2000 ETN,"9,515",200,+2.15%,0,"1,000",95,0.00,345,N/A,N/A
SOL 차이나태양광CSI(합성),"7,910",160,+2.06%,0,"1,200",95,0.00,"22,540",N/A,N/A
ACE 미국IT인터넷S&P(합성 H),"11,860",90,-0.75%,0,800,95,0.00,"2,874",N/A,N/A
삼성 블룸버그 WTI원유 선물 ETN,"9,480",190,-1.96%,0,"1,000",95,0.00,2,N/A,N/A
삼성 인버스 China A50 선물 ETN(H),"9,425",110,-1.15%,0,"1,000",94,0.00,200,N/A,N/A
KODEX 미국S&P바이오(합성),"23,150",895,+4.02%,0,406,94,0.00,"3,120",N/A,N/A
TRUE 인버스 유로스탁스50 ETN(H) C,"9,335",35,+0.38%,0,"1,000",93,0.00,"1,000",N/A,N/A
삼성 나스닥 100 ETN(H),"9,325",0,0.00%,0,"1,000",93,0.00,55,N/A,N/A
KBSTAR KRX300레버리지,"13,310",90,-0.67%,0,700,93,0.00,415,N/A,N/A
삼성 인버스 금 선물 ETN(H),"9,260",70,+0.76%,0,"1,000",93,0.00,12,N/A,N/A
KODEX 미국스마트모빌리티S&P,"5,785",115,+2.03%,0,"1,600",93,0.00,"3,383",N/A,N/A
KODEX Fn웹툰&드라마,"5,140",15,-0.29%,0,"1,800",93,0.00,"34,394",N/A,N/A
ACE 레버리지,"6,595",45,-0.68%,0,"1,400",92,0.02,"8,400",N/A,N/A
하나 인버스 2X 콩 선물 ETN(H),"9,225",285,-3.00%,0,"1,000",92,0.00,"13,878",N/A,N/A
하나 인버스 2X 코스닥150 선물 ETN,"9,185",120,+1.32%,0,"1,000",92,0.00,981,N/A,N/A
메리츠 인버스 2X 국채5년 ETN,"9,180",5,+0.05%,0,"1,000",92,0.00,2,N/A,N/A
TREX 펀더멘탈 200,"36,695",0,0.00%,0,250,92,0.08,0,N/A,N/A
대신 인버스 2X 코스닥 150 선물 ETN,"9,165",115,+1.27%,0,"1,000",92,0.00,"6,842",N/A,N/A
ARIRANG 고배당저변동50,"11,425",25,-0.22%,0,800,91,0.00,"3,242",N/A,N/A
TIGER 미국나스닥넥스트100,"10,655",130,+1.24%,0,850,91,5.44,74,N/A,N/A
ARIRANG 200선물레버리지,"30,180",220,-0.72%,0,300,91,0.00,727,N/A,N/A
FOCUS 혁신기업액티브,"8,220",45,-0.54%,0,"1,100",90,0.00,"2,320",N/A,N/A
삼성 인버스 코스닥 150 선물 ETN,"9,015",70,+0.78%,0,"1,000",90,0.00,"1,051",N/A,N/A
메리츠 레버리지 국채10년 ETN,"9,010",30,-0.33%,0,"1,000",90,0.00,45,N/A,N/A
삼성 인버스 은 선물 ETN(H),"9,005",0,0.00%,0,"1,000",90,0.00,0,N/A,N/A
ACE 미국하이일드액티브(H),"9,980",20,-0.20%,0,900,90,0.00,"3,842",N/A,N/A
ACE 미국달러단기채권액티브,"9,970",60,+0.61%,0,900,90,0.00,"1,418",N/A,N/A
메리츠 인버스 은 선물 ETN(H),"8,960",0,0.00%,0,"1,000",90,0.00,0,N/A,N/A
하나 인버스 코스닥150 선물 ETN,"8,920",25,-0.28%,0,"1,000",89,0.00,2,N/A,N/A
삼성 FnGuide 웹 3.0 ETN,"8,905",35,-0.39%,0,"1,000",89,0.00,2,N/A,N/A
메리츠 CSI 300 ETN,"8,900",95,+1.08%,0,"1,000",89,0.00,1,N/A,N/A
TIGER S&P글로벌인프라(합성),"12,675",95,+0.76%,0,700,89,0.00,399,N/A,N/A
메리츠 인버스 3X 국채30년 ETN,"44,260",440,+1.00%,0,200,89,0.00,"1,707",N/A,N/A
KODEX 콩선물(H),"14,720",260,+1.80%,0,600,88,0.00,113,N/A,N/A
신한 인버스 달러인덱스 선물 ETN(H),"8,805",0,0.00%,0,"1,000",88,0.00,0,N/A,N/A
동원시스템즈우,"33,300","1,000",-2.92%,"5,000",264,88,0.15,"2,607",13.52,N/A
KB 인버스 2X 구리 선물 ETN(H),"17,575",0,0.00%,0,500,88,0.00,0,N/A,N/A
KOSEF 미국나스닥100(H),"10,965",0,0.00%,0,800,88,0.00,"13,160",N/A,N/A
KBSTAR 미국빅데이터Top3채권혼합iSelect,"10,950",20,+0.18%,0,800,88,0.00,587,N/A,N/A
ACE 중장기국공채액티브,"98,330",180,-0.18%,0,89,88,0.00,1,N/A,N/A
KBSTAR KQ고배당,"13,390",120,-0.89%,0,650,87,0.00,409,N/A,N/A
ACE 글로벌브랜드TOP10블룸버그,"11,595",20,+0.17%,0,750,87,0.00,"179,708",N/A,N/A
메리츠 미국채30년 ETN(H),"8,690",110,-1.25%,0,"1,000",87,0.00,"38,574",N/A,N/A
TIMEFOLIO K컬처액티브,"7,875",65,-0.82%,0,"1,100",87,0.00,"5,697",N/A,N/A
KOSEF Fn중소형,"21,615",80,-0.37%,0,400,86,0.00,"1,193",N/A,N/A
TREX 200,"34,545",105,-0.30%,0,250,86,0.00,24,N/A,N/A
KOSEF 미국S&P500(H),"10,765",10,+0.09%,0,800,86,0.00,10,N/A,N/A
KB FnGuide 언택트 ETN,"8,595",5,-0.06%,0,"1,000",86,0.00,2,N/A,N/A
KB 레버리지 은 선물 ETN(H),"17,115",550,-3.11%,0,500,86,0.00,81,N/A,N/A
HANARO KAP초장기국고채,"38,430",275,-0.71%,0,222,85,0.00,"2,411",N/A,N/A
미래에셋 인버스 에너지화학 Core5 ETN,"4,260",20,-0.47%,0,"2,000",85,0.00,10,N/A,N/A
TIGER 우선주,"12,165",160,+1.33%,0,700,85,0.00,"7,336",N/A,N/A
신한 인버스 은 선물 ETN(H),"4,220",55,+1.32%,0,"2,000",84,0.00,"1,357",N/A,N/A
HANARO CAPEX설비투자iSelect,"10,540",90,-0.85%,0,800,84,0.00,"54,761",N/A,N/A
대신 2X 알루미늄 선물 ETN(H),"8,430",5,+0.06%,0,"1,000",84,0.00,"1,002",N/A,N/A
덕성우,"6,050",60,-0.98%,500,"1,392",84,1.05,"2,116",41.16,N/A
SOL 미국TOP5채권혼합40 Solactive,"10,500",20,+0.19%,0,800,84,0.00,"15,458",N/A,N/A
TIGER 이머징마켓MSCI레버리지(합성 H),"7,345",5,-0.07%,0,"1,140",84,0.00,741,N/A,N/A
일양약품우,"18,810",190,-1.00%,"2,500",445,84,0.27,459,19.10,N/A
ARIRANG 미국S&P500,"10,445",70,+0.67%,0,800,84,0.00,"1,806",N/A,N/A
크라운제과우,"10,780",140,-1.28%,200,774,83,0.53,"3,848",5.30,N/A
KOSEF 블루칩,"8,330",5,-0.06%,0,"1,000",83,0.00,"261,263",N/A,N/A
KODEX 한중전기차(합성),"11,885",95,+0.81%,0,700,83,0.00,154,N/A,N/A
삼성 KRX 리츠 TOP10 월배당 ETN,"8,305",20,-0.24%,0,"1,000",83,0.00,63,N/A,N/A
HANARO 글로벌워터MSCI(합성),"10,360",90,+0.88%,0,800,83,0.00,25,N/A,N/A
ACE 중국본토CSI300레버리지(합성),"3,940",90,+2.34%,0,"2,100",83,3.97,"7,929",N/A,N/A
KOSEF 200선물인버스2X,"2,635",20,+0.76%,0,"3,140",83,0.00,"54,082",N/A,N/A
삼성 코스피 양매도 5% OTM ETN,"8,270",0,0.00%,0,"1,000",83,0.00,0,N/A,N/A
KODEX 모멘텀Plus,"11,690",35,+0.30%,0,700,82,0.00,"12,575",N/A,N/A
SOL 한국형글로벌반도체액티브,"10,475",85,-0.80%,0,780,82,0.00,"2,375",N/A,N/A
ARIRANG 국채선물10년,"52,270",170,-0.32%,0,156,82,0.00,931,N/A,N/A
KOSEF 코스피100,"25,475",65,-0.25%,0,320,82,0.00,64,N/A,N/A
ACE 삼성그룹동일가중,"16,300",75,-0.46%,0,500,82,0.00,120,N/A,N/A
신한 인버스 2X Russell 2000 ETN,"8,125",115,-1.40%,0,"1,000",81,0.00,69,N/A,N/A
KOSEF 미국방어배당성장나스닥,"13,530",160,+1.20%,0,600,81,0.00,893,N/A,N/A
에셋플러스 글로벌영에이지액티브,"11,270",40,+0.36%,0,720,81,0.00,445,N/A,N/A
대상홀딩스우,"8,860",80,-0.89%,"1,000",913,81,0.42,"1,560",10.21,N/A
TIGER 금은선물(H),"10,060",65,-0.64%,0,800,80,0.00,"1,069",N/A,N/A
KBSTAR 글로벌수소경제Indxx,"8,935",55,+0.62%,0,900,80,0.00,"3,467",N/A,N/A
마이다스 KoreaStock중소형액티브,"21,425",85,-0.40%,0,375,80,0.00,25,N/A,N/A
KODEX 밸류Plus,"8,910",5,-0.06%,0,900,80,0.00,28,N/A,N/A
ACE 코스피,"26,690",70,-0.26%,0,300,80,0.00,215,N/A,N/A
히어로즈 TDF2050액티브,"10,660",65,+0.61%,0,750,80,0.00,144,N/A,N/A
